PID;ExterCond;ExterQual;HeatingQC;KitchenQual;MSZoning;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;Foundation;Heating;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;Kitchen;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;Fence;MSSubClass;GrLivArea;FullBath;HalfBath;Bedroom;SaleType;SaleCondition;SalePrice;MoSold;YrSold;GarageCond;GarageType;GarageYrBlt;GarageCars;GarageQual;GarageFinish;GarageArea;BsmtUnfSF;BsmtCond;BsmtHalfBath;BsmtFinType1;BsmtFinType2;TotalBsmtSF;BsmtExposure;BsmtFullBath;BsmtQual;BsmtFinSF2;BsmtFinSF1;MiscFeature;MiscVal;PoolQC;PoolArea;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd
527354160;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;280;CBlock;GasA ;Y;SBrkr;1277;767;0;1;7;Min1;1;TA;Y;28;73;0;0;0;NA   ;60;2044,0;2.0;1.0;3.0;WD   ;Normal ;185000;3;2008;TA;Attchd;1980;2;TA;Unf;489;738;TA;0;Unf;Unf;738;Mn;0;Gd;0;0;NA;;NA;;80;10400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;7;6;1980;1988
527354200;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;144;PConc ;GasA ;Y;SBrkr;1707;0;0;1;7;Typ ;1;TA;Y;0;0;0;0;0;NA   ;20;1707,0;2.0;0.0;3.0;WD   ;Normal ;184000;5;2009;TA;Attchd;1978;2;TA;Fin;479;308;TA;0;ALQ;Unf;1140;No;0;TA;0;832;NA;;NA;;80;11088;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;5;1978;1998
527355060;3;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;68;CBlock;GasA ;Y;SBrkr;945;912;0;1;8;Typ ;1;TA;Y;400;105;0;0;0;GdPrv;60;1857,0;2.0;1.0;4.0;WD   ;Normal ;188900;7;2006;TA;Attchd;1978;2;TA;RFn;482;945;TA;0;Unf;Unf;945;No;0;TA;0;0;NA;;NA;;81;10530;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;PosA                          ;Normal;1Fam  ;2Story;7;5;1978;1978
527355150;3;2;3;2;6;Hip    ;WdShngl;BrkFace;BrkFace;None   ;0;PConc ;GasA ;Y;SBrkr;2524;0;0;1;9;Typ ;1;Gd;Y;474;120;0;0;0;MnPrv;20;2524,0;2.0;1.0;4.0;WD   ;Normal ;278000;7;2009;TA;Attchd;1981;2;TA;Fin;542;1420;TA;0;ALQ;Unf;2524;No;1;Gd;0;1104;NA;;NA;;80;9600;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;1Story;8;5;1981;1981
527355280;2;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;157;CBlock;GasA ;Y;SBrkr;1686;0;0;1;7;Typ ;1;TA;Y;384;131;0;0;0;NA   ;20;1686,0;2.0;0.0;3.0;WD   ;Normal ;207500;5;2006;TA;Attchd;1980;2;TA;Unf;612;0;TA;0;BLQ;LwQ;1686;No;1;Gd;1061;625;NA;;NA;;79;10240;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;6;1980;1980
527356020;3;3;3;2;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;184;CBlock;GasA ;Y;SBrkr;1392;1392;0;1;12;Typ ;2;TA;Y;0;112;0;0;440;MnPrv;60;2784,0;3.0;1.0;5.0;WD   ;Normal ;250000;7;2006;TA;Attchd;1978;2;TA;RFn;564;133;TA;0;BLQ;LwQ;1392;No;1;Gd;469;790;TenC;2000;Fa;519;80;16692;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;RRAn                          ;Normal;1Fam  ;2Story;7;5;1978;1978
527356040;3;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;206;CBlock;GasA ;Y;SBrkr;1601;0;0;1;7;Typ ;1;TA;Y;0;0;0;0;0;NA   ;20;1601,0;2.0;0.0;3.0;COD  ;Abnorml;157000;4;2009;TA;Attchd;1978;2;TA;RFn;478;567;TA;0;ALQ;Unf;1271;No;0;Gd;0;704;NA;;NA;;82;11880;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;RRAn                          ;Normal;1Fam  ;1Story;7;5;1978;1978
527356050;3;3;1;3;6;Mansard;CompShg;WdShing;HdBoard;BrkFace;263;CBlock;GasA ;Y;SBrkr;780;840;0;1;7;Min1;0;NA;Y;208;0;0;0;0;GdWo ;60;1620,0;2.0;1.0;4.0;WD   ;Normal ;152000;4;2007;TA;Attchd;1969;2;TA;Fin;462;0;TA;0;Rec;BLQ;780;No;0;TA;287;493;NA;;NA;;80;10793;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;RRAn                          ;Normal;1Fam  ;2Story;5;5;1969;1969
527356060;3;3;3;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;811;741;0;1;6;Typ ;1;TA;Y;209;208;0;0;0;MnPrv;60;1552,0;2.0;1.0;3.0;WD   ;Normal ;179900;2;2006;TA;Attchd;1975;2;TA;RFn;434;163;TA;0;ALQ;Unf;713;No;1;Gd;0;550;NA;;NA;;85;11475;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;RRAn                          ;Normal;1Fam  ;2Story;6;6;1975;1975
527357020;3;3;3;3;6;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;176;CBlock;GasA ;Y;SBrkr;1220;0;0;1;6;Typ ;1;TA;Y;0;0;249;0;0;NA   ;20;1220,0;2.0;0.0;2.0;WD   ;Normal ;170000;9;2007;TA;Attchd;1971;2;TA;Unf;944;1012;TA;1;ALQ;BLQ;1625;Mn;0;TA;121;492;NA;;NA;;128;13001;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;1Story;6;5;1971;1971
527357110;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;720;588;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;60;1308,0;1.0;1.0;3.0;WD   ;Normal ;146900;6;2008;TA;Detchd;1969;2;TA;Unf;484;440;Fa;0;BLQ;Unf;720;No;0;TA;0;280;NA;;NA;;75;9743;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;5;6;1969;1969
527357180;3;2;1;2;6;Mansard;WdShake;Plywood;Plywood;BrkFace;168;PConc ;GasA ;Y;SBrkr;1420;1420;0;1;8;Min2;2;Gd;Y;0;16;0;0;208;MnPrv;60;2840,0;2.0;1.0;4.0;WD   ;Normal ;292500;12;2008;Gd;Attchd;1978;4;TA;Fin;1314;432;TA;1;ALQ;Unf;1420;No;0;Gd;0;988;NA;;NA;;;12511;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;7;7;1978;1978
527358060;3;3;2;3;6;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1484;0;0;1;7;Typ ;1;TA;Y;224;0;0;0;180;NA   ;20;1484,0;2.0;0.0;3.0;WD   ;Normal ;175000;2;2007;TA;Attchd;1971;2;TA;Unf;487;486;TA;0;ALQ;Unf;1484;Av;0;Gd;0;998;NA;;NA;;70;12243;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;5;6;1971;1971
527358090;3;2;3;3;6;Gable  ;CompShg;VinylSd;Wd Shng;Stone  ;252;CBlock;GasA ;Y;SBrkr;1083;0;0;1;5;Typ ;1;Fa;Y;444;0;40;0;0;NA   ;85;1083,0;1.0;0.0;2.0;WD   ;Normal ;172000;7;2006;TA;Attchd;1976;2;TA;RFn;596;42;TA;0;GLQ;Unf;1047;Gd;1;Ex;0;1005;NA;;NA;;;9927;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;SFoyer;7;5;1976;1976
527358120;3;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;160;CBlock;GasA ;Y;SBrkr;1523;0;0;1;7;Typ ;1;TA;Y;0;0;0;0;189;MnPrv;20;1523,0;2.0;0.0;3.0;COD  ;Abnorml;180000;5;2008;TA;Attchd;1976;2;TA;Fin;478;549;TA;1;ALQ;Unf;1193;No;0;Gd;0;644;NA;;NA;;104;11361;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;5;1976;1976
527358140;3;3;1;3;6;Hip    ;CompShg;Plywood;Plywood;BrkFace;480;CBlock;GasA ;Y;SBrkr;1844;0;0;1;7;Typ ;1;TA;Y;0;122;0;0;0;MnPrv;20;1844,0;2.0;0.0;3.0;COD  ;Normal ;190000;1;2010;TA;Attchd;1977;2;TA;RFn;546;1139;TA;0;BLQ;Unf;1844;No;0;Gd;0;705;NA;;NA;;105;11751;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;6;1977;1977
527358200;3;3;3;2;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;81;CBlock;GasA ;Y;SBrkr;1173;0;0;1;6;Typ ;2;TA;Y;0;120;0;0;0;MnPrv;85;1173,0;2.0;0.0;3.0;WD   ;Family ;170000;1;2010;TA;Attchd;1974;2;TA;RFn;528;0;TA;0;GLQ;LwQ;1053;Gd;1;Gd;168;885;NA;;NA;;85;10625;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;SFoyer;7;6;1974;1974
527359010;3;2;2;3;6;Mansard;CompShg;HdBoard;AsphShn;BrkFace;365;CBlock;GasA ;Y;SBrkr;1041;702;0;1;7;Typ ;1;Gd;Y;224;0;0;0;0;NA   ;60;1743,0;1.0;2.0;3.0;WD   ;Normal ;175000;6;2007;TA;Attchd;1968;2;TA;Unf;539;143;TA;1;ALQ;Rec;702;No;0;TA;175;384;NA;;NA;;90;11700;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;6;6;1968;1968
527359030;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;120;CBlock;GasA ;Y;SBrkr;1444;0;0;1;5;Typ ;1;Gd;Y;0;24;0;0;0;GdWo ;20;1444,0;2.0;0.0;2.0;WD   ;Normal ;159900;4;2008;TA;Attchd;1976;2;TA;Unf;473;1444;TA;0;Unf;Unf;1444;No;0;TA;0;0;NA;;NA;;80;10400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;5;1976;1976
527359050;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;189;CBlock;GasA ;Y;SBrkr;1370;0;0;1;6;Typ ;1;TA;Y;0;0;0;0;0;MnPrv;20;1370,0;2.0;0.0;3.0;WD   ;Family ;152000;6;2009;TA;Attchd;1976;2;TA;RFn;479;1090;TA;0;Unf;Unf;1090;No;0;Gd;0;0;NA;;NA;;80;10400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;7;5;1976;1976
527359070;3;3;3;3;6;Hip    ;CompShg;Plywood;Plywood;BrkFace;660;CBlock;GasA ;Y;SBrkr;1098;866;0;1;8;Typ ;1;Gd;Y;0;69;0;0;0;NA   ;60;1964,0;2.0;1.0;4.0;WD   ;Normal ;205000;9;2008;TA;Attchd;1976;2;TA;RFn;483;400;TA;0;ALQ;Unf;803;No;0;TA;0;403;NA;;NA;;80;10480;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;7;6;1976;1976
527359080;3;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;233;CBlock;GasA ;Y;SBrkr;1142;793;0;1;7;Typ ;1;TA;Y;0;113;252;0;0;NA   ;60;1935,0;2.0;1.0;3.0;WD   ;Normal ;197900;11;2007;TA;Attchd;1976;2;TA;RFn;550;793;TA;0;Unf;Unf;793;No;0;Gd;0;0;NA;;NA;;;12384;Pave;NA  ;Regular             ;Lvl;AllPub;CulDSac;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;7;7;1976;1976
527359160;3;3;3;2;6;Gable  ;CompShg;Plywood;Plywood;Stone  ;130;CBlock;GasA ;Y;SBrkr;1324;0;0;1;5;Typ ;1;Fa;Y;407;36;0;0;0;NA   ;80;1324,0;2.0;0.0;3.0;WD   ;Normal ;174000;2;2007;TA;Attchd;1976;2;TA;Fin;585;0;TA;1;GLQ;Rec;1228;Gd;0;Gd;604;624;NA;;NA;;64;8991;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;SLvl  ;7;6;1976;1976
527359180;2;3;1;2;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;44;CBlock;GasA ;Y;SBrkr;1088;780;0;1;9;Typ ;1;TA;Y;448;96;0;0;0;NA   ;60;1868,0;2.0;1.0;4.0;WD   ;Normal ;197500;10;2009;TA;Attchd;1976;2;TA;Unf;484;399;TA;0;ALQ;Unf;780;No;1;TA;0;381;NA;;NA;;;10304;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;2Story;5;7;1976;1976
527364030;3;2;1;1;3;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1016;868;0;1;7;Typ ;1;Ex;Y;0;35;0;0;0;NA   ;60;1884,0;2.0;1.0;3.0;WD   ;Normal ;240900;6;2009;TA;Attchd;2003;2;TA;RFn;581;304;TA;0;GLQ;Unf;926;Mn;1;Gd;0;622;NA;;NA;;70;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Somerset           ;Norm                          ;Normal;1Fam  ;2Story;7;5;2003;2003
527365010;3;2;1;2;3;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;960;1358;0;1;8;Typ ;1;Ex;Y;0;246;0;0;0;NA   ;60;2318,0;2.0;1.0;3.0;New  ;Partial;294323;6;2006;TA;BuiltIn;2005;2;TA;Fin;541;172;TA;0;ALQ;Unf;960;No;1;Gd;0;788;NA;;NA;;75;9512;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Somerset           ;RRAn                          ;Normal;1Fam  ;2Story;7;5;2005;2006
527365030;3;2;1;3;3;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;110;PConc ;GasA ;Y;SBrkr;832;1103;0;1;8;Typ ;0;NA;Y;0;150;0;0;0;NA   ;60;1935,0;2.0;1.0;3.0;New  ;Partial;263435;12;2009;TA;BuiltIn;2009;2;TA;Fin;552;288;TA;0;GLQ;Unf;832;No;1;Gd;0;544;NA;;NA;;75;8004;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Somerset           ;RRAn                          ;Normal;1Fam  ;2Story;8;5;2009;2009
527366030;3;2;1;2;3;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1058;816;0;1;7;Typ ;1;TA;Y;0;134;0;0;0;NA   ;60;1874,0;2.0;1.0;3.0;WD   ;Normal ;220000;3;2009;TA;Attchd;2000;2;TA;Fin;588;1058;TA;0;Unf;Unf;1058;No;0;Gd;0;0;NA;;NA;;;7500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Somerset           ;RRNn                          ;Normal;1Fam  ;2Story;8;5;2000;2001
527368010;3;2;1;2;3;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;972;839;0;1;7;Typ ;1;Gd;Y;225;48;0;0;0;NA   ;60;1811,0;2.0;1.0;3.0;WD   ;Normal ;235000;10;2009;TA;Attchd;2002;2;TA;RFn;565;471;TA;0;GLQ;ALQ;972;No;0;Gd;276;225;NA;;NA;;;8470;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Somerset           ;Norm                          ;Normal;1Fam  ;2Story;8;5;2002;2002
527368020;3;2;1;2;3;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;814;860;0;1;7;Typ ;0;NA;Y;0;96;0;0;0;NA   ;60;1674,0;2.0;1.0;3.0;WD   ;Normal ;216000;1;2010;TA;Attchd;2000;2;TA;RFn;663;281;TA;0;GLQ;Unf;814;No;1;Gd;0;533;NA;;NA;;;7500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Somerset           ;Norm                          ;Normal;1Fam  ;2Story;7;5;2000;2000
527375100;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;161;CBlock;GasA ;Y;SBrkr;1621;0;0;1;7;Typ ;2;Fa;Y;0;0;0;0;490;NA   ;20;1621,0;2.0;0.0;3.0;WD   ;Normal ;213000;6;2009;TA;Attchd;1975;2;TA;RFn;478;120;TA;0;ALQ;LwQ;1621;Av;1;Gd;168;1333;NA;;NA;;;9373;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;1Story;5;7;1975;1975
527375160;3;3;3;2;6;Gable  ;CompShg;Plywood;Plywood;BrkFace;248;CBlock;GasA ;Y;SBrkr;1109;766;0;1;8;Typ ;1;TA;Y;48;28;0;0;0;NA   ;80;1875,0;3.0;0.0;3.0;WD   ;Normal ;184500;6;2006;TA;Attchd;1975;2;TA;RFn;485;127;Fa;0;ALQ;Unf;675;No;0;TA;0;548;NA;;NA;;81;10530;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;SLvl  ;6;6;1975;2000
527375180;3;3;1;3;6;Hip    ;CompShg;Plywood;Plywood;BrkFace;196;CBlock;GasA ;Y;SBrkr;1116;0;0;1;6;Typ ;1;TA;Y;0;0;0;0;0;GdWo ;20;1116,0;2.0;0.0;3.0;WD   ;Normal ;167900;4;2009;TA;Attchd;1974;2;TA;RFn;528;228;TA;0;ALQ;Unf;1116;No;1;TA;0;888;NA;;NA;;78;10140;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;6;1974;1974
527375210;3;3;4;3;6;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1193;0;0;1;5;Typ ;1;TA;Y;40;0;0;0;0;NA   ;20;1193,0;2.0;0.0;3.0;WD   ;Normal ;158000;8;2009;TA;Attchd;1975;2;TA;Unf;506;540;TA;0;ALQ;Unf;1176;No;0;TA;0;636;NA;;NA;;85;11050;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;7;5;1975;1975
527376090;3;3;1;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1074;0;0;1;6;Typ ;0;NA;Y;0;88;0;0;0;MnPrv;20;1074,0;1.0;1.0;3.0;WD   ;Normal ;153500;7;2006;TA;Attchd;1975;2;TA;RFn;495;268;TA;0;ALQ;Unf;1056;No;1;Gd;0;788;NA;;NA;;78;10140;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;5;6;1975;1975
527376100;3;3;3;3;6;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;174;CBlock;GasA ;Y;SBrkr;1350;0;0;1;7;Typ ;1;TA;Y;0;0;0;0;0;MnPrv;20;1350,0;2.0;0.0;3.0;WD   ;Normal ;165000;8;2009;TA;Attchd;1974;2;TA;RFn;478;1064;TA;0;Unf;Unf;1064;No;0;Gd;0;0;NA;;NA;;78;10140;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;5;1974;1974
527376110;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;832;832;0;1;8;Typ ;1;TA;Y;0;28;0;0;259;GdWo ;60;1664,0;2.0;1.0;4.0;WD   ;Normal ;162900;3;2006;TA;Attchd;1976;2;TA;RFn;528;638;TA;0;GLQ;Unf;832;No;0;Gd;0;194;NA;;NA;;78;10140;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;7;5;1976;1976
527377030;3;3;4;2;6;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;99;CBlock;GasA ;Y;SBrkr;1309;0;0;1;5;Typ ;1;Fa;Y;265;0;0;0;0;GdPrv;20;1309,0;1.0;1.0;3.0;WD   ;Normal ;181000;1;2006;TA;Attchd;1974;2;TA;RFn;484;0;TA;0;ALQ;LwQ;1040;No;1;TA;377;663;NA;;Fa;648;78;10140;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;6;1974;1999
527377110;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1084;793;0;1;8;Typ ;1;TA;Y;0;96;0;0;0;NA   ;60;1877,0;2.0;1.0;4.0;WD   ;Normal ;178900;11;2007;TA;Attchd;1974;2;TA;Unf;488;0;TA;0;ALQ;LwQ;1084;No;1;TA;153;931;NA;;NA;;80;8000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;PosN                          ;Normal;1Fam  ;2Story;6;6;1974;1974
527378010;3;3;3;3;6;Gable  ;CompShg;HdBoard;Plywood;BrkFace;176;CBlock;GasA ;Y;SBrkr;1103;0;0;1;6;Typ ;0;NA;Y;295;84;0;0;0;GdWo ;20;1103,0;2.0;0.0;3.0;WD   ;Normal ;155000;6;2006;TA;Attchd;1974;2;TA;Unf;462;348;TA;0;ALQ;Unf;1103;No;0;TA;0;755;NA;;NA;;80;10000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;6;6;1974;1974
527378020;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1178;0;0;1;5;Typ ;1;Fa;Y;224;0;0;0;0;MnPrv;20;1178,0;1.0;1.0;3.0;WD   ;Normal ;157000;11;2008;TA;Attchd;1973;2;TA;Unf;439;92;TA;1;BLQ;Unf;1176;No;0;Gd;0;1084;NA;;NA;;80;10000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;1Story;5;6;1973;2000
527378140;3;3;3;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;333;CBlock;GasA ;Y;SBrkr;1378;741;0;1;7;Typ ;1;TA;Y;0;104;0;0;0;GdPrv;80;2119,0;2.0;1.0;3.0;COD  ;Abnorml;158000;8;2009;TA;Attchd;1972;2;TA;RFn;583;689;TA;0;Unf;Unf;689;No;0;TA;0;0;NA;;NA;;;10448;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;SLvl  ;6;6;1972;1972
527380240;3;2;1;2;6;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;402;PConc ;GasA ;Y;SBrkr;1236;1104;0;1;9;Typ ;1;Gd;Y;192;180;218;0;0;GdPrv;60;2340,0;2.0;1.0;4.0;WD   ;Normal ;306000;6;2008;TA;Attchd;1996;3;TA;RFn;787;213;TA;0;GLQ;Unf;1236;No;1;Gd;0;1023;NA;;NA;;;14311;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;FR3    ;Gtl;Northwest Ames     ;Norm                          ;Normal;1Fam  ;2Story;8;5;1996;1996
527401130;3;3;3;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;896;896;0;2;8;Typ ;0;NA;Y;0;45;0;0;0;NA   ;90;1792,0;2.0;2.0;4.0;WD   ;Normal ;133000;6;2008;TA;Detchd;1982;2;TA;Unf;480;896;TA;0;Unf;Unf;896;Mn;0;Gd;0;0;NA;;NA;;60;9000;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;North Ames         ;Norm                          ;Normal;Duplex;2Story;5;5;1974;1974
527401160;3;3;3;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;896;896;0;2;8;Typ ;0;NA;Y;32;45;0;0;0;NA   ;90;1792,0;2.0;2.0;4.0;WD   ;Normal ;136000;9;2009;NA;NA;;;NA;NA;;896;TA;0;Unf;Unf;896;No;0;Gd;0;0;NA;;NA;;60;9000;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;North Ames         ;Norm                          ;Normal;Duplex;2Story;5;5;1974;1974
527402060;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1054;0;0;1;6;Typ ;0;NA;Y;180;0;0;0;80;NA   ;20;1054,0;1.0;1.0;3.0;WD   ;Normal ;151000;7;2008;TA;Attchd;1969;2;TA;Unf;460;14;TA;0;ALQ;LwQ;1054;No;1;Gd;438;602;NA;;NA;;65;9750;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;1Story;6;8;1969;1969
527402090;3;3;3;3;6;Gambrel;CompShg;MetalSd;AsphShn;BrkFace;82;CBlock;GasA ;Y;SBrkr;576;533;0;1;5;Typ ;0;NA;Y;35;0;0;0;0;GdWo ;80;1109,0;1.0;0.0;3.0;WD   ;Normal ;139000;12;2007;TA;BuiltIn;1971;1;TA;Unf;288;23;TA;1;ALQ;Unf;372;Av;0;TA;0;349;NA;;NA;;70;10500;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;North Ames         ;Norm                          ;Normal;1Fam  ;SLvl  ;5;7;1971;2005
